"season","date","team","o_team","payout","total_pts_proj_om"
2006,2006-12-08,"Jazz","Timberwolves",105,190
2006,2006-12-08,"Timberwolves","Jazz",-115,190
2006,2006-12-08,"Wizards","Seventysixers",107,201
2006,2006-12-08,"Seventysixers","Wizards",-117,201
2006,2006-12-08,"Raptors","Bulls",-103,200.5
2006,2006-12-08,"Bulls","Raptors",-107,200.5
2006,2006-12-08,"Grizzlies","Bucks",-105,193.5
2006,2006-12-08,"Bucks","Grizzlies",-105,193.5
2006,2006-12-08,"Hawks","Lakers",-110,197
2006,2006-12-08,"Lakers","Hawks",100,197
2006,2006-12-08,"Heat","Nuggets",107,208.5
2006,2006-12-08,"Nuggets","Heat",-117,208.5
2006,2006-12-09,"Seventysixers","Magic",116,187.5
2006,2006-12-09,"Magic","Seventysixers",-126,187.5
2006,2006-12-09,"Rockets","Wizards",104,189
2006,2006-12-09,"Wizards","Rockets",-114,189
2006,2006-12-09,"Bucks","Knicks",-113,207.5
2006,2006-12-09,"Knicks","Bucks",103,207.5
2006,2006-12-09,"Pacers","Cavaliers",-104,190
2006,2006-12-09,"Cavaliers","Pacers",-106,190
2006,2006-12-09,"Celtics","Nets",-112,202
2006,2006-12-09,"Nets","Celtics",102,202
2006,2006-12-09,"Clippers","Grizzlies",-101,185
2006,2006-12-09,"Grizzlies","Clippers",-109,185
2006,2006-12-09,"Nuggets","Mavericks",-112,213
2006,2006-12-09,"Mavericks","Nuggets",102,213
2006,2006-12-09,"Timberwolves","Bulls",-102,187
2006,2006-12-09,"Bulls","Timberwolves",-108,187
2006,2006-12-09,"Pelicans","Warriors",-120,201.5
2006,2006-12-09,"Warriors","Pelicans",110,201.5
2006,2006-12-10,"Trailblazers","Raptors",100,191.5
2006,2006-12-10,"Raptors","Trailblazers",-110,191.5
2006,2006-12-10,"Suns","Hornets",100,212.5
2006,2006-12-10,"Hornets","Suns",-110,212.5
2006,2006-12-10,"Hawks","Kings",-102,192
2006,2006-12-10,"Kings","Hawks",-108,192
2006,2006-12-10,"Spurs","Lakers",-107,191
2006,2006-12-10,"Lakers","Spurs",-103,191
2006,2006-12-11,"Trailblazers","Seventysixers",-101,187
2006,2006-12-11,"Seventysixers","Trailblazers",-109,187
2006,2006-12-11,"Suns","Magic",-107,209.5
2006,2006-12-11,"Magic","Suns",-103,209.5
2006,2006-12-11,"Grizzlies","Nets",-104,185.5
2006,2006-12-11,"Nets","Grizzlies",-106,185.5
2006,2006-12-11,"Raptors","Heat",-105,191
2006,2006-12-11,"Heat","Raptors",-105,191
2006,2006-12-11,"Celtics","Knicks",-115,206
2006,2006-12-11,"Knicks","Celtics",105,206
2006,2006-12-11,"Cavaliers","Pelicans",-105,178
2006,2006-12-11,"Pelicans","Cavaliers",-105,178
2006,2006-12-11,"Pacers","Bulls",-105,189
2006,2006-12-11,"Bulls","Pacers",-105,189
2006,2006-12-11,"Mavericks","Jazz",-108,194
2006,2006-12-11,"Jazz","Mavericks",-102,194
2006,2006-12-11,"Spurs","Clippers",102,186
2006,2006-12-11,"Clippers","Spurs",-112,186
2006,2006-12-12,"Nuggets","Hawks",-107,208
2006,2006-12-12,"Hawks","Nuggets",-103,208
2006,2006-12-12,"Lakers","Rockets",-101,185
2006,2006-12-12,"Rockets","Lakers",-109,185
2006,2006-12-12,"Kings","Warriors",-111,215.5
2006,2006-12-12,"Warriors","Kings",101,215.5
2006,2006-12-13,"Suns","Heat",NA,NA
2006,2006-12-13,"Heat","Suns",NA,NA
2006,2006-12-13,"Hornets","Cavaliers",NA,NA
2006,2006-12-13,"Cavaliers","Hornets",NA,NA
2006,2006-12-13,"Nuggets","Wizards",NA,NA
2006,2006-12-13,"Wizards","Nuggets",NA,NA
2006,2006-12-13,"Pistons","Pacers",NA,NA
2006,2006-12-13,"Pacers","Pistons",NA,NA
2006,2006-12-13,"Celtics","Seventysixers",NA,NA
2006,2006-12-13,"Seventysixers","Celtics",NA,NA
2006,2006-12-13,"Raptors","Magic",NA,NA
2006,2006-12-13,"Magic","Raptors",NA,NA
2006,2006-12-13,"Bucks","Nets",NA,NA
2006,2006-12-13,"Nets","Bucks",NA,NA
2006,2006-12-13,"Hawks","Knicks",NA,NA
2006,2006-12-13,"Knicks","Hawks",NA,NA
2006,2006-12-13,"Trailblazers","Grizzlies",NA,NA
2006,2006-12-13,"Grizzlies","Trailblazers",NA,NA
2006,2006-12-13,"Timberwolves","Spurs",NA,NA
2006,2006-12-13,"Spurs","Timberwolves",NA,NA
2006,2006-12-13,"Lakers","Mavericks",NA,NA
2006,2006-12-13,"Mavericks","Lakers",NA,NA
2006,2006-12-13,"Jazz","Clippers",105,190
2006,2006-12-13,"Clippers","Jazz",-115,190
2006,2006-12-14,"Magic","Hornets",-105,181
2006,2006-12-14,"Hornets","Magic",-105,181
2006,2006-12-14,"Spurs","Pelicans",-105,179.5
2006,2006-12-14,"Pelicans","Spurs",-105,179.5
2006,2006-12-14,"Rockets","Warriors",-102,198
2006,2006-12-14,"Warriors","Rockets",-108,198
2006,2006-12-15,"Nets","Raptors",-106,193
2006,2006-12-15,"Raptors","Nets",-104,193
2006,2006-12-15,"Knicks","Pacers",-116,195
2006,2006-12-15,"Pacers","Knicks",106,195
2006,2006-12-15,"Heat","Wizards",103,198
2006,2006-12-15,"Wizards","Heat",-113,198
2006,2006-12-15,"Nuggets","Celtics",-105,213.5
2006,2006-12-15,"Celtics","Nuggets",-105,213.5
2006,2006-12-15,"Seventysixers","Mavericks",-103,186.5
2006,2006-12-15,"Mavericks","Seventysixers",-107,186.5
2006,2006-12-15,"Hawks","Grizzlies",100,180
2006,2006-12-15,"Grizzlies","Hawks",-110,180
2006,2006-12-15,"Bucks","Bulls",-104,202
2006,2006-12-15,"Bulls","Bucks",-106,202
2006,2006-12-15,"Kings","Jazz",-110,203.5
2006,2006-12-15,"Jazz","Kings",100,203.5
2006,2006-12-15,"Warriors","Suns",-107,231.5
2006,2006-12-15,"Suns","Warriors",-103,231.5
2006,2006-12-15,"Clippers","Trailblazers",-104,182.5
2006,2006-12-15,"Trailblazers","Clippers",-106,182.5
2006,2006-12-15,"Rockets","Lakers",-108,191.5
2006,2006-12-15,"Lakers","Rockets",-102,191.5
2006,2006-12-16,"Cavaliers","Magic",102,182
2006,2006-12-16,"Magic","Cavaliers",-112,182
2006,2006-12-16,"Bulls","Hawks",103,191
2006,2006-12-16,"Hawks","Bulls",-113,191
2006,2006-12-16,"Celtics","Hornets",-109,196
2006,2006-12-16,"Hornets","Celtics",-101,196
2006,2006-12-16,"Grizzlies","Heat",-101,184
2006,2006-12-16,"Heat","Grizzlies",-109,184
2006,2006-12-16,"Nuggets","Knicks",-115,214
2006,2006-12-16,"Knicks","Nuggets",105,214
2006,2006-12-16,"Mavericks","Pelicans",-110,180.5
2006,2006-12-16,"Pelicans","Mavericks",100,180.5
2006,2006-12-16,"Seventysixers","Spurs",105,183.5
2006,2006-12-16,"Spurs","Seventysixers",-115,183.5
2006,2006-12-16,"Pistons","Nets",-104,187.5
2006,2006-12-16,"Nets","Pistons",-106,187.5
2006,2006-12-16,"Timberwolves","Bucks",-103,194
2006,2006-12-16,"Bucks","Timberwolves",-107,194
2006,2006-12-16,"Suns","Kings",-102,217
2006,2006-12-16,"Kings","Suns",-108,217
2006,2006-12-17,"Warriors","Raptors",-105,209
2006,2006-12-17,"Raptors","Warriors",-105,209
2006,2006-12-17,"Jazz","Pacers",-102,195.5
2006,2006-12-17,"Pacers","Jazz",-108,195.5
2006,2006-12-17,"Rockets","Clippers",-107,179
2006,2006-12-17,"Clippers","Rockets",-103,179
2006,2006-12-17,"Wizards","Lakers",101,214
2006,2006-12-17,"Lakers","Wizards",-111,214
2006,2006-12-18,"Warriors","Nets",-122,214.5
2006,2006-12-18,"Nets","Warriors",112,214.5
2006,2006-12-18,"Jazz","Knicks",-126,197
2006,2006-12-18,"Knicks","Jazz",116,197
2006,2006-12-18,"Pelicans","Heat",-103,180.5
2006,2006-12-18,"Heat","Pelicans",-107,180.5
2006,2006-12-18,"Wizards","Nuggets",-109,212.5
2006,2006-12-18,"Nuggets","Wizards",-101,212.5
2006,2006-12-18,"Mavericks","Kings",101,190
2006,2006-12-18,"Kings","Mavericks",-111,190
2006,2006-12-19,"Lakers","Bulls",-102,205.5
2006,2006-12-19,"Bulls","Lakers",-108,205.5
2006,2006-12-19,"Raptors","Suns",-103,215
2006,2006-12-19,"Suns","Raptors",-107,215
2006,2006-12-20,"Pelicans","Magic",107,177.5
2006,2006-12-20,"Magic","Pelicans",-117,177.5
2006,2006-12-20,"Pacers","Seventysixers",-105,189
2006,2006-12-20,"Seventysixers","Pacers",-105,189
2006,2006-12-20,"Jazz","Hawks",-109,192.5
2006,2006-12-20,"Hawks","Jazz",-101,192.5
2006,2006-12-20,"Warriors","Celtics",100,217.5
2006,2006-12-20,"Celtics","Warriors",-110,217.5
2006,2006-12-20,"Hornets","Knicks",-101,191
2006,2006-12-20,"Knicks","Hornets",-109,191
2006,2006-12-20,"Lakers","Timberwolves",-103,195
2006,2006-12-20,"Timberwolves","Lakers",-107,195
2006,2006-12-20,"Grizzlies","Spurs",-112,185
2006,2006-12-20,"Spurs","Grizzlies",102,185
2006,2006-12-20,"Cavaliers","Nets",-102,186
2006,2006-12-20,"Nets","Cavaliers",-108,186
2006,2006-12-20,"Heat","Bucks",-105,202.5
2006,2006-12-20,"Bucks","Heat",-105,202.5
2006,2006-12-20,"Rockets","Trailblazers",-106,181
2006,2006-12-20,"Trailblazers","Rockets",-104,181
2006,2006-12-20,"Raptors","Clippers",-101,195.5
2006,2006-12-20,"Clippers","Raptors",-109,195.5
2006,2006-12-21,"Pistons","Cavaliers",-102,185
2006,2006-12-21,"Cavaliers","Pistons",-108,185
2006,2006-12-21,"Wizards","Kings",-109,211.5
2006,2006-12-21,"Kings","Wizards",-101,211.5
2006,2006-12-22,"Jazz","Hornets",-106,194
2006,2006-12-22,"Hornets","Jazz",-104,194
2006,2006-12-22,"Warriors","Magic",-101,200
2006,2006-12-22,"Magic","Warriors",-109,200
2006,2006-12-22,"Lakers","Nets",-111,203
2006,2006-12-22,"Nets","Lakers",101,203
2006,2006-12-22,"Bulls","Knicks",-104,196.5
2006,2006-12-22,"Knicks","Bulls",-106,196.5
2006,2006-12-22,"Pacers","Hawks",-112,190
2006,2006-12-22,"Hawks","Pacers",102,190
2006,2006-12-22,"Bucks","Timberwolves",-112,199
2006,2006-12-22,"Timberwolves","Bucks",102,199
2006,2006-12-22,"Seventysixers","Celtics",-102,188
2006,2006-12-22,"Celtics","Seventysixers",-108,188
2006,2006-12-22,"Grizzlies","Pelicans",-105,180.5
2006,2006-12-22,"Pelicans","Grizzlies",-105,180.5
2006,2006-12-22,"Rockets","Spurs",-105,181
2006,2006-12-22,"Spurs","Rockets",-105,181
2006,2006-12-22,"Clippers","Mavericks",-110,190
2006,2006-12-22,"Mavericks","Clippers",100,190
2006,2006-12-22,"Kings","Nuggets",-105,215
2006,2006-12-22,"Nuggets","Kings",-105,215
2006,2006-12-22,"Raptors","Trailblazers",-107,189
2006,2006-12-22,"Trailblazers","Raptors",-103,189
2006,2006-12-22,"Wizards","Suns",-122,228
2006,2006-12-22,"Suns","Wizards",112,228
2006,2006-12-23,"Timberwolves","Pacers",111,188.5
2006,2006-12-23,"Pacers","Timberwolves",-121,188.5
2006,2006-12-23,"Warriors","Heat",103,210
2006,2006-12-23,"Heat","Warriors",-113,210
2006,2006-12-23,"Hawks","Pistons",-115,187
2006,2006-12-23,"Pistons","Hawks",105,187
2006,2006-12-23,"Magic","Cavaliers",-113,180
2006,2006-12-23,"Cavaliers","Magic",103,180
2006,2006-12-23,"Knicks","Seventysixers",-111,193
2006,2006-12-23,"Seventysixers","Knicks",101,193
2006,2006-12-23,"Spurs","Pelicans",-110,180.5
2006,2006-12-23,"Pelicans","Spurs",100,180.5
2006,2006-12-23,"Jazz","Grizzlies",-115,191
2006,2006-12-23,"Grizzlies","Jazz",105,191
2006,2006-12-23,"Clippers","Rockets",105,183
2006,2006-12-23,"Rockets","Clippers",-115,183
2006,2006-12-23,"Nets","Bucks",-107,204
2006,2006-12-23,"Bucks","Nets",-103,204
2006,2006-12-23,"Hornets","Bulls",101,192
2006,2006-12-23,"Bulls","Hornets",-111,192
2006,2006-12-25,"Lakers","Heat",-105,200
2006,2006-12-25,"Heat","Lakers",-105,200
2006,2006-12-26,"Grizzlies","Wizards",-111,207
2006,2006-12-26,"Wizards","Grizzlies",101,207
2006,2006-12-26,"Rockets","Pacers",101,179.5
2006,2006-12-26,"Pacers","Rockets",-111,179.5
2006,2006-12-26,"Nets","Pistons",-107,186.5
2006,2006-12-26,"Pistons","Nets",-103,186.5
2006,2006-12-26,"Bulls","Timberwolves",-110,190
2006,2006-12-26,"Timberwolves","Bulls",100,190
2006,2006-12-26,"Bucks","Spurs",105,202
2006,2006-12-26,"Spurs","Bucks",-115,202
2006,2006-12-26,"Hornets","Mavericks",-111,188.5
2006,2006-12-26,"Mavericks","Hornets",101,188.5
2006,2006-12-26,"Clippers","Jazz",111,198
2006,2006-12-26,"Jazz","Clippers",-121,198
2006,2006-12-26,"Trailblazers","Suns",-117,209
2006,2006-12-26,"Suns","Trailblazers",107,209
2006,2006-12-26,"Celtics","Nuggets",-102,210
2006,2006-12-26,"Nuggets","Celtics",-108,210
2006,2006-12-26,"Seventysixers","Warriors",-111,206
2006,2006-12-26,"Warriors","Seventysixers",101,206
2006,2006-12-27,"Wizards","Hornets",-108,208
2006,2006-12-27,"Hornets","Wizards",-102,208
2006,2006-12-27,"Cavaliers","Hawks",104,187
2006,2006-12-27,"Hawks","Cavaliers",-114,187
2006,2006-12-27,"Timberwolves","Raptors",-112,188.5
2006,2006-12-27,"Raptors","Timberwolves",102,188.5
2006,2006-12-27,"Lakers","Magic",-109,191.5
2006,2006-12-27,"Magic","Lakers",-101,191.5
2006,2006-12-27,"Rockets","Nets",100,178
2006,2006-12-27,"Nets","Rockets",-110,178
2006,2006-12-27,"Pistons","Knicks",101,188
2006,2006-12-27,"Knicks","Pistons",-111,188
2006,2006-12-27,"Bucks","Grizzlies",-103,205
2006,2006-12-27,"Grizzlies","Bucks",-107,205
2006,2006-12-27,"Heat","Bulls",-114,192.5
2006,2006-12-27,"Bulls","Heat",104,192.5
2006,2006-12-27,"Seventysixers","Kings",101,196
2006,2006-12-27,"Kings","Seventysixers",-111,196
2006,2006-12-27,"Pelicans","Trailblazers",-105,177.5
2006,2006-12-27,"Trailblazers","Pelicans",-105,177.5
2006,2006-12-27,"Celtics","Clippers",-106,193
2006,2006-12-27,"Clippers","Celtics",-104,193
2006,2006-12-28,"Jazz","Spurs",-105,194
2006,2006-12-28,"Spurs","Jazz",-105,194
2006,2006-12-28,"Suns","Mavericks",-108,213
2006,2006-12-28,"Mavericks","Suns",-102,213
2006,2006-12-29,"Lakers","Hornets",-101,197
2006,2006-12-29,"Hornets","Lakers",-109,197
2006,2006-12-29,"Magic","Wizards",102,211.5
2006,2006-12-29,"Wizards","Magic",-112,211.5
2006,2006-12-29,"Bulls","Raptors",-105,199
2006,2006-12-29,"Raptors","Bulls",-105,199
2006,2006-12-29,"Bucks","Cavaliers",106,204.5
2006,2006-12-29,"Cavaliers","Bucks",-116,204.5
2006,2006-12-29,"Nets","Heat",106,185
2006,2006-12-29,"Heat","Nets",-116,185
2006,2006-12-29,"Pacers","Pistons",-106,187
2006,2006-12-29,"Pistons","Pacers",-104,187
2006,2006-12-29,"Nuggets","Pelicans",-102,199
2006,2006-12-29,"Pelicans","Nuggets",-108,199
2006,2006-12-29,"Hawks","Rockets",-117,177
2006,2006-12-29,"Rockets","Hawks",107,177
2006,2006-12-29,"Knicks","Suns",-108,219
2006,2006-12-29,"Suns","Knicks",-102,219
2006,2006-12-29,"Seventysixers","Trailblazers",-101,185.5
2006,2006-12-29,"Trailblazers","Seventysixers",-109,185.5
2006,2006-12-29,"Celtics","Warriors",-102,213.5
2006,2006-12-29,"Warriors","Celtics",-108,213.5
2006,2006-12-29,"Kings","Clippers",-105,195.5
2006,2006-12-29,"Clippers","Kings",-105,195.5
2006,2006-12-30,"Heat","Magic",-108,178
2006,2006-12-30,"Magic","Heat",-102,178
2006,2006-12-30,"Hornets","Pacers",-104,188
2006,2006-12-30,"Pacers","Hornets",-106,188
2006,2006-12-30,"Timberwolves","Nets",-102,186
2006,2006-12-30,"Nets","Timberwolves",-108,186
2006,2006-12-30,"Raptors","Grizzlies",106,196
2006,2006-12-30,"Grizzlies","Raptors",-116,196
2006,2006-12-30,"Cavaliers","Bulls",-105,188
2006,2006-12-30,"Bulls","Cavaliers",-105,188
2006,2006-12-30,"Pelicans","Mavericks",103,181
2006,2006-12-30,"Mavericks","Pelicans",-113,181
2006,2006-12-30,"Wizards","Bucks",-101,229
2006,2006-12-30,"Bucks","Wizards",-109,229
2006,2006-12-30,"Trailblazers","Jazz",-104,190
2006,2006-12-30,"Jazz","Trailblazers",-106,190
2006,2006-12-30,"Warriors","Kings",-104,216
2006,2006-12-30,"Kings","Warriors",-106,216
2006,2006-12-31,"Hawks","Spurs",-112,187.5
2006,2006-12-31,"Spurs","Hawks",102,187.5
2006,2006-12-31,"Knicks","Clippers",-114,194.5
2006,2006-12-31,"Clippers","Knicks",104,194.5
2006,2006-12-31,"Suns","Pistons",-110,204
2006,2006-12-31,"Pistons","Suns",100,204
2006,2006-12-31,"Grizzlies","Rockets",-107,183.5
2006,2006-12-31,"Rockets","Grizzlies",-103,183.5
2006,2007-01-01,"Timberwolves","Hornets",-106,189.5
2006,2007-01-01,"Hornets","Timberwolves",-104,189.5
2006,2007-01-01,"Celtics","Trailblazers",-105,191
2006,2007-01-01,"Trailblazers","Celtics",-105,191
2006,2007-01-02,"Spurs","Cavaliers",-108,185
2006,2007-01-02,"Cavaliers","Spurs",-102,185
2006,2007-01-02,"Clippers","Magic",-113,184
2006,2007-01-02,"Magic","Clippers",103,184
2006,2007-01-02,"Warriors","Pelicans",-112,197.5
2006,2007-01-02,"Pelicans","Warriors",102,197.5
2006,2007-01-02,"Suns","Bulls",-107,212
2006,2007-01-02,"Bulls","Suns",-103,212
2006,2007-01-02,"Seventysixers","Nuggets",-105,205
2006,2007-01-02,"Nuggets","Seventysixers",-105,205
2006,2007-01-02,"Knicks","Kings",-103,197.5
2006,2007-01-02,"Kings","Knicks",-107,197.5
2006,2007-01-03,"Bucks","Wizards",-109,227.5
2006,2007-01-03,"Wizards","Bucks",-101,227.5
2006,2007-01-03,"Suns","Raptors",-105,213.5
2006,2007-01-03,"Raptors","Suns",-105,213.5
2006,2007-01-03,"Clippers","Heat",105,182
2006,2007-01-03,"Heat","Clippers",-115,182
2006,2007-01-03,"Cavaliers","Celtics",105,187
2006,2007-01-03,"Celtics","Cavaliers",-115,187
2006,2007-01-03,"Warriors","Grizzlies",105,215
2006,2007-01-03,"Grizzlies","Warriors",-115,215
2006,2007-01-03,"Spurs","Timberwolves",103,184
2006,2007-01-03,"Timberwolves","Spurs",-113,184
2006,2007-01-03,"Seventysixers","Jazz",-111,194
2006,2007-01-03,"Jazz","Seventysixers",101,194
2006,2007-01-03,"Knicks","Trailblazers",-107,190.5
2006,2007-01-03,"Trailblazers","Knicks",-103,190.5
2006,2007-01-04,"Pistons","Pelicans",-108,174.5
2006,2007-01-04,"Pelicans","Pistons",-102,174.5
2006,2007-01-04,"Pacers","Mavericks",-103,189
2006,2007-01-04,"Mavericks","Pacers",-107,189
2006,2007-01-04,"Lakers","Kings",105,209.5
2006,2007-01-04,"Kings","Lakers",-115,209.5
2006,2007-01-05,"Hornets","Magic",-102,187.5
2006,2007-01-05,"Magic","Hornets",-108,187.5
2006,2007-01-05,"Hawks","Raptors",-106,195.5
2006,2007-01-05,"Raptors","Hawks",-104,195.5
2006,2007-01-05,"Clippers","Wizards",-105,217
2006,2007-01-05,"Wizards","Clippers",-105,217
2006,2007-01-05,"Bulls","Nets",-108,193.5
2006,2007-01-05,"Nets","Bulls",-102,193.5
2006,2007-01-05,"Seventysixers","Timberwolves",-107,188
2006,2007-01-05,"Timberwolves","Seventysixers",-103,188
2006,2007-01-05,"Celtics","Grizzlies",105,214.5
2006,2007-01-05,"Grizzlies","Celtics",-115,214.5
2006,2007-01-05,"Mavericks","Spurs",-107,185.5
2006,2007-01-05,"Spurs","Mavericks",-103,185.5
2006,2007-01-05,"Jazz","Rockets",100,184.5
2006,2007-01-05,"Rockets","Jazz",-110,184.5
2006,2007-01-05,"Cavaliers","Bucks",-115,204.5
2006,2007-01-05,"Bucks","Cavaliers",105,204.5
2006,2007-01-05,"Heat","Suns",102,205
2006,2007-01-05,"Suns","Heat",-112,205
2006,2007-01-05,"Nuggets","Lakers",-115,216.5
2006,2007-01-05,"Lakers","Nuggets",105,216.5
2006,2007-01-06,"Clippers","Hawks",-101,189
2006,2007-01-06,"Hawks","Clippers",-109,189
2006,2007-01-06,"Nets","Cavaliers",101,186.5
2006,2007-01-06,"Cavaliers","Nets",-111,186.5
2006,2007-01-06,"Pacers","Pelicans",-110,178
2006,2007-01-06,"Pelicans","Pacers",100,178
2006,2007-01-06,"Pistons","Bulls",-107,188.5
2006,2007-01-06,"Bulls","Pistons",-103,188.5
2006,2007-01-06,"Jazz","Nuggets",-104,210
2006,2007-01-06,"Nuggets","Jazz",-106,210
2006,2007-01-06,"Trailblazers","Kings",-102,195
2006,2007-01-06,"Kings","Trailblazers",-108,195
2006,2007-01-07,"Wizards","Raptors",105,220.5
2006,2007-01-07,"Raptors","Wizards",-115,220.5
2006,2007-01-07,"Rockets","Timberwolves",-105,180
2006,2007-01-07,"Timberwolves","Rockets",-105,180
2006,2007-01-07,"Spurs","Grizzlies",100,212
2006,2007-01-07,"Grizzlies","Spurs",-110,212
2006,2007-01-07,"Celtics","Magic",-101,191.5
2006,2007-01-07,"Magic","Celtics",-109,191.5
2006,2007-01-07,"Warriors","Suns",-108,228
2006,2007-01-07,"Suns","Warriors",-102,228
2006,2007-01-07,"Heat","Trailblazers",-114,183
2006,2007-01-07,"Trailblazers","Heat",104,183
2006,2007-01-07,"Mavericks","Lakers",-106,204
2006,2007-01-07,"Lakers","Mavericks",-104,204
2006,2007-01-08,"Clippers","Pelicans",102,179
2006,2007-01-08,"Pelicans","Clippers",-112,179
2006,2007-01-08,"Rockets","Bulls",-110,183.5
2006,2007-01-08,"Bulls","Rockets",100,183.5
2006,2007-01-08,"Bucks","Nuggets",-103,210
2006,2007-01-08,"Nuggets","Bucks",-107,210
2006,2007-01-09,"Hawks","Pacers",-106,190
2006,2007-01-09,"Pacers","Hawks",-104,190
2006,2007-01-09,"Pistons","Seventysixers",-111,184.5
2006,2007-01-09,"Seventysixers","Pistons",101,184.5
2006,2007-01-09,"Raptors","Nets",105,194
2006,2007-01-09,"Nets","Raptors",-115,194
2006,2007-01-09,"Trailblazers","Spurs",-111,185
2006,2007-01-09,"Spurs","Trailblazers",101,185
2006,2007-01-09,"Lakers","Grizzlies",102,227.5
2006,2007-01-09,"Grizzlies","Lakers",-112,227.5
2006,2007-01-09,"Mavericks","Jazz",-102,188
2006,2007-01-09,"Jazz","Mavericks",-108,188
2006,2007-01-09,"Cavaliers","Kings",-110,195
2006,2007-01-09,"Kings","Cavaliers",100,195
2006,2007-01-10,"Bulls","Wizards",-112,216.5
2006,2007-01-10,"Wizards","Bulls",102,216.5
2006,2007-01-10,"Pelicans","Hawks",-109,177
2006,2007-01-10,"Hawks","Pelicans",-101,177
2006,2007-01-10,"Pacers","Celtics",100,192
2006,2007-01-10,"Celtics","Pacers",-110,192
2006,2007-01-10,"Seventysixers","Knicks",100,195
2006,2007-01-10,"Knicks","Seventysixers",-110,195
2006,2007-01-10,"Hornets","Pistons",-114,187
2006,2007-01-10,"Pistons","Hornets",104,187
2006,2007-01-10,"Clippers","Timberwolves",-105,189.5
2006,2007-01-10,"Timberwolves","Clippers",-105,189.5
2006,2007-01-10,"Raptors","Bucks",101,198
2006,2007-01-10,"Bucks","Raptors",-111,198
2006,2007-01-10,"Lakers","Rockets",-102,195.5
2006,2007-01-10,"Rockets","Lakers",-108,195.5
2006,2007-01-10,"Trailblazers","Mavericks",-101,185.5
2006,2007-01-10,"Mavericks","Trailblazers",-109,185.5
2006,2007-01-10,"Spurs","Nuggets",-101,200
2006,2007-01-10,"Nuggets","Spurs",-109,200
2006,2007-01-10,"Magic","Warriors",-114,206.5
2006,2007-01-10,"Warriors","Magic",104,206.5
2006,2007-01-11,"Nets","Bulls",103,190
2006,2007-01-11,"Bulls","Nets",-113,190
2006,2007-01-11,"Cavaliers","Suns",-112,209
2006,2007-01-11,"Suns","Cavaliers",102,209
2006,2007-01-12,"Mavericks","Pacers",108,187
2006,2007-01-12,"Pacers","Mavericks",-118,187
2006,2007-01-12,"Bucks","Seventysixers",-105,189.5
2006,2007-01-12,"Seventysixers","Bucks",-105,189.5
2006,2007-01-12,"Pistons","Hawks",116,182.5
2006,2007-01-12,"Hawks","Pistons",-126,182.5
2006,2007-01-12,"Raptors","Celtics",-102,188
2006,2007-01-12,"Celtics","Raptors",-108,188
2006,2007-01-12,"Hornets","Knicks",-111,199.5
2006,2007-01-12,"Knicks","Hornets",101,199.5
2006,2007-01-12,"Timberwolves","Grizzlies",111,218.5
2006,2007-01-12,"Grizzlies","Timberwolves",-121,218.5
2006,2007-01-12,"Wizards","Pelicans",-107,203.5
2006,2007-01-12,"Pelicans","Wizards",-103,203.5
2006,2007-01-12,"Kings","Trailblazers",-105,193
2006,2007-01-12,"Trailblazers","Kings",-105,193
2006,2007-01-12,"Rockets","Nuggets",104,189
2006,2007-01-12,"Nuggets","Rockets",-114,189
2006,2007-01-12,"Magic","Lakers",-106,197.5
2006,2007-01-12,"Lakers","Magic",-104,197.5
